,Date,Product,Brand,Category,Quantity,Unit Price,Shipping Charges,Total Price,Billing Address,Seller Address,Shipping Address,Gender,Age,Mode,Prime,City Tiers (Customer),City Tiers (Seller),Weekday,Month
163,2022-07-24,"Echo Dot (4th Gen, 2020 release)",Amazon,Electronics,1.0,3029.67,0.0,1829.66,mangalore,mangalore,mangalore,F,23,Cash,Yes,2,2,Sunday,July
164,2021-12-26,Link Naturals Samahan Herbal Extracts Tea ,Link,Personal Hygiene,1.0,503.57,35.71,564.0,mangalore,mangalore,mangalore,F,23,Gift Card,Yes,2,2,Sunday,December
165,2022-07-27, Mouse ,HP,Electronics,1.0,691.52,0.0,816.0,chennai,chennai,chennai,F,23,Credit Card,Yes,1,1,Wednesday,July
166,2022-07-27, LED Table Lamp ,Wipro,Home and Decor,1.0,1016.1,0.0,1199.0,chennai,chennai,chennai,F,23,UPI,Yes,1,1,Wednesday,July
167,2022-08-14,Floor Broom ,Gala,Home and Decor,1.0,164.4,0.0,194.0,bangalore,bangalore,bangalore,M,22,UPI,Yes,1,1,Sunday,August
168,2022-08-08,Liqui Moly Motorbike Fuel System Cleaner ,Liqui Moly,Electronics,1.0,213.56,0.0,252.0,bangalore,bangalore,bangalore,M,22,Gift Card,Yes,1,1,Monday,August
169,2022-07-27,HIFFIN® 82 Slim Frame ,HIFFIN®,Electronics,1.0,752.54,0.0,888.0,bangalore,bangalore,bangalore,M,22,UPI,Yes,1,1,Wednesday,July
170,2022-08-08,RSS Aala Mattu Agala ,RSS,Electronics,1.0,60.0,49.0,109.0,bangalore,bangalore,bangalore,M,22,UPI,Yes,1,1,Monday,August
171,2022-07-06, Swivel Hot Shoe Mount ,HIFFIN®,Electronics,1.0,253.39,0.0,299.0,bangalore,bangalore,bangalore,M,22,UPI,Yes,1,1,Wednesday,July
172,2022-04-26, Keyboard Cover Skin ,Laprite,Electronics,1.0,338.14,0.0,399.0,bangalore,bangalore,bangalore,M,22,Credit Card,Yes,1,1,Tuesday,April
173,2022-03-28, microSD card,SanDisk,Electronics,1.0,846.62,0.0,999.0,bangalore,bangalore,bangalore,M,22,Credit Card,Yes,1,1,Monday,March
174,2022-03-25,Stethoscope,3M,Personal Hygiene,1.0,7231.24,0.0,8099.0,bangalore,bangalore,bangalore,M,22,UPI,Yes,1,1,Friday,March
175,2022-03-14, ssd,Samsung,Electronics,1.0,8635.6,0.0,10190.0,bangalore,bangalore,bangalore,M,22,Credit Card,Yes,1,1,Monday,March
176,2022-12-03,Repair Tool Kit ,THEMISTO,Electronics,1.0,252.54,0.0,298.0,bangalore,bangalore,bangalore,M,22,Credit Card,Yes,1,1,Saturday,December
177,2022-02-17,USB Keyboard ,Amkette,Electronics,1.0,0.0,0.0,0.0,bangalore,bangalore,bangalore,M,22,Cash,Yes,1,1,Thursday,February
178,2022-04-02, 3 in 1 SD Card Reader ,Brand,Electronics,1.0,356.24,0.0,399.0,bangalore,bangalore,bangalore,M,22,Credit Card,Yes,1,1,Saturday,April
179,2022-01-30,"Men Are From Mars, Women Are From Venus ",.,Stationeries,1.0,246.0,0.0,246.0,bangalore,bangalore,bangalore,M,22,Credit Card,Yes,1,1,Sunday,January
180,2021-12-29,Power Bank,Mi,Electronics,1.0,1439.84,0.0,1699.0,bangalore,bangalore,bangalore,M,22,UPI,Yes,1,1,Wednesday,December
181,2021-12-15, Back Cover,Spigen,Electronics,1.0,1185.6,0.0,1399.0,bangalore,bangalore,bangalore,M,22,UPI,Yes,1,1,Wednesday,December
182,2021-11-22,headphone,JBL,Electronics,1.0,4490.68,0.0,5299.0,bangalore,bangalore,bangalore,M,22,UPI,Yes,1,1,Monday,November
183,2021-10-31, Type Ccable,boAt,Electronics,1.0,168.64,0.0,567.15,bangalore,bangalore,bangalore,M,22,Debit Card,Yes,1,1,Sunday,October
184,2021-10-25,Liqui Moly Motorbike Additive ,Liqui Moly,Electronics,1.0,405.08,0.0,478.0,bangalore,bangalore,bangalore,M,22,Gift Card,Yes,1,1,Monday,October
185,2021-08-30,6.in.1 Cleaning Kit ,Gizga,Electronics,1.0,236.44,0.0,279.0,bangalore,bangalore,bangalore,M,22,UPI,Yes,1,1,Monday,August
186,2021-08-21,Sony E Mount APS.C,Sony,Electronics,1.0,34991.53,0.0,34991.53,bangalore,bangalore,bangalore,M,22,UPI,Yes,1,1,Saturday,August
187,2021-08-20, Laptop Backpack,Gear,Stationeries,1.0,804.24,0.0,949.0,bangalore,bangalore,bangalore,M,22,Credit Card,Yes,1,1,Friday,August
188,2021-08-19,Adjustable Laptop Stand ,STRIFF,Electronics,1.0,465.25,0.0,549.0,bangalore,bangalore,bangalore,M,22,Credit Card,Yes,1,1,Thursday,August
189,2021-11-08,Double Light Socket ,HIFFIN®,Electronics,1.0,606.78,0.0,716.0,bangalore,bangalore,bangalore,M,22,Credit Card,Yes,1,1,Monday,November
190,2021-06-25, SDXC UHS.I Card ,SanDisk,Electronics,1.0,2795.76,0.0,3299.0,bangalore,bangalore,bangalore,M,22,Credit Card,Yes,1,1,Friday,June
191,2021-07-06,Mouse ,Dragonwar,Electronics,1.0,846.62,0.0,999.0,bangalore,bangalore,bangalore,M,22,Credit Card,Yes,1,1,Tuesday,July
192,2021-04-26, Ram card,Crucial,Electronics,1.0,5880.51,0.0,6939.0,tirpur,tirpur,tirpur,M,22,Credit Card,Yes,3,3,Monday,April
193,2021-03-18,"Extension
Cable ",CABLESETC,Electronics,1.0,507.62,0.0,599.0,bangalore,bangalore,bangalore,M,22,Credit Card,Yes,1,1,Thursday,March
194,2022-08-28,Gaming Mouse,Lenovo,Electronics,1.0,1267.8,0.0,1496.0,bangalore,bangalore,bangalore,M,22,Credit Card,Yes,1,1,Sunday,August
195,2022-12-01,"T.Shirt
",Van Heusen,Clothing and Fashion,1.0,851.43,38.1,894.0,bangalore,bangalore,bangalore,M,22,Gift Card,No,1,1,Thursday,December
196,2022-12-01,"Wireless
Headphone ",pTron,Electronics,1.0,1270.34,33.9,1499.0,bangalore,bangalore,bangalore,M,22,Gift Card,No,1,1,Thursday,December
197,2022-05-28,"Jeans
",Peter England,Clothing and Fashion,1.0,891.96,35.72,999.0,bangalore,bangalore,bangalore,M,22,Gift Card,No,1,1,Saturday,May
198,2021-10-11, T.Shirt,Scott,Clothing and Fashion,1.0,475.24,38.1,499.0,bangalore,bangalore,bangalore,M,22,Gift Card,No,1,1,Monday,October
199,2021-10-11,"
External Hard Drive ",Western,Electronics,1.0,3593.22,33.9,4240.0,bangalore,bangalore,bangalore,M,22,Gift Card,No,1,1,Monday,October
200,2021-10-11," T.Shirt
",GRITSTONES,Clothing and Fashion,1.0,289.0,40.0,289.0,bangalore,bangalore,bangalore,M,22,Gift Card,No,1,1,Monday,October
201,2022-12-01,Sweatshirt ,Fusefit,Clothing and Fashion,1.0,713.33,38.1,749.0,bangalore,bangalore,bangalore,M,22,Gift Card,No,1,1,Thursday,December
202,2021-12-26,saree,Pujia,Clothing and Fashion,1.0,756.19,38.1,794.0,bangalore,bangalore,bangalore,F,23,Debit Card,No,1,1,Sunday,December
203,2021-11-21,blouse,PERFECTBLUE,Clothing and Fashion,1.0,360.96,38.1,419.0,bangalore,bangalore,bangalore,F,23,Cash,No,1,1,Sunday,November
204,2021-11-16,"Laughing Buddha Statue
",Lvi,Home and Decor,1.0,142.86,0.0,160.0,bangalore,bangalore,bangalore,F,23,Debit Card,No,1,1,Tuesday,November
205,2021-07-31,"Rich Dad Poor Dad: What the Rich Teach Their Kids
About Money That the Poor and Middle Class Do Not! ",.,Stationeries,1.0,259.0,40.0,259.0,bangalore,bangalore,bangalore,F,23,Cash,No,1,1,Saturday,July
206,2021-07-31,Manorama English Yearbook 2021 ,Manorama,Stationeries,1.0,302.0,40.0,302.0,bangalore,bangalore,bangalore,F,23,Cash,No,1,1,Saturday,July
207,2021-07-24,Wired Earphones ,Boult,Electronics,1.0,295.76,33.9,299.0,bangalore,bangalore,bangalore,F,23,Cash,No,1,1,Saturday,July
208,2021-07-24, Hobby ideas Mould It,Fevicryl,Stationeries,1.0,211.86,33.9,250.0,bangalore,bangalore,bangalore,F,23,Cash,No,1,1,Saturday,July
209,2021-07-23,Scrunchies ,Silvr,Clothing and Fashion,1.0,380.0,38.1,399.0,bangalore,bangalore,bangalore,F,23,Cash,No,1,1,Friday,July
210,2021-07-23, Acrylic Paint Paper ,Paper,Stationeries,1.0,177.68,35.71,199.0,bangalore,bangalore,bangalore,F,23,Cash,No,1,1,Friday,July
211,2021-06-02,Watercolour Half Pans,Brustro,Stationeries,1.0,126.27,16.95,507.0,bangalore,bangalore,bangalore,F,23,Cash,No,1,1,Wednesday,June
212,2021-10-01,Pearl Pigments,Haksons,Stationeries,1.0,338.14,33.9,439.0,bangalore,bangalore,bangalore,F,23,Cash,No,1,1,Friday,October
213,2022-07-31,Body Loofah ,RIXTEC,Personal Hygiene,1.0,256.19,0.0,263.62,new delhi,new delhi,new delhi,F,23,Cash,No,1,1,Sunday,July
214,2022-09-08,Shorts,Brand,Clothing and Fashion,1.0,284.76,38.1,339.0,new delhi,new delhi,new delhi,F,23,Debit Card,No,1,1,Thursday,September
215,2022-07-31,rings,Shining,Clothing and Fashion,1.0,218.44,38.84,265.0,new delhi,new delhi,new delhi,F,23,UPI,No,1,1,Sunday,July
216,2022-01-29, Water Bottle,R.K.K,Home and Decor,1.0,436.61,0.0,489.0,bangalore,bangalore,bangalore,F,23,Debit Card,No,1,1,Saturday,January
217,2021-10-01,Pearl Pigments,Haksons,Personal Hygiene,1.0,338.14,33.9,439.0,bangalore,bangalore,bangalore,F,23,Credit Card,No,1,1,Friday,October
218,2022-08-29, Capacitive Stylus Pen,Tukzer,Electronics,1.0,295.76,33.9,389.0,new delhi,new delhi,new delhi,F,23,Debit Card,No,1,1,Monday,August
219,2021-12-26,"choker, necklace, earrings",Zaveri,Clothing and Fashion,1.0,370.87,38.83,382.0,bangalore,bangalore,bangalore,F,23,Debit Card,No,1,1,Sunday,December
220,2022-08-16,Finger Grip & Mobile Holder ,Regor,Electronics,1.0,253.39,0.0,253.39,bangalore,bangalore,bangalore,M,22,Gift Card,Yes,1,1,Tuesday,August
221,2022-08-15,Smart Band,OnePlus,Electronics,1.0,1355.08,0.0,1599.0,bangalore,bangalore,bangalore,M,22,Cash,Yes,1,1,Monday,August
222,2022-02-08,Triple Strength Omega 3 Fish Oil  ,TrueBasics,Personal Hygiene,1.0,677.12,0.0,799.0,bangalore,bangalore,bangalore,M,22,Gift Card,Yes,1,1,Tuesday,February
223,2021-07-31,"Rich Dad Poor Dad: What the Rich Teach Their Kids
About Money That the Poor and Middle Class Do Not! ",Rich,Stationeries,1.0,259.0,40.0,259.0,bangalore,bangalore,bangalore,M,22,Cash,Yes,1,1,Saturday,July
224,2022-07-14,"Don't Sweat the Small Stuff About Money: Spiritual and Practical
Ways to Create Abundance and More Fun in Your Life: Simple Ways
to Create Abundance ... Fun (Don't Sweat the Small Stuff
(Hyperion))",Don't,Stationeries,1.0,249.0,0.0,249.0,bangalore,bangalore,bangalore,M,22,Cash,Yes,1,1,Thursday,July
225,2022-07-17,ear Buds ,OnePlus,Electronics,1.0,2799.0,0.0,2799.0,bangalore,bangalore,bangalore,M,22,Cash,Yes,1,1,Sunday,July
226,2022-07-20,Storage Bag,Home Store,Home and Decor,1.0,534.82,0.0,599.0,bangalore,bangalore,bangalore,M,22,Cash,Yes,1,1,Wednesday,July
227,2022-10-05,Laptop Sleeve,Storin,Electronics,1.0,134.75,70.34,242.0,bangalore,bangalore,bangalore,M,22,Cash,Yes,1,1,Wednesday,October
228,2022-03-18,Liquid Silicone Case,Grab,Electronics,1.0,422.88,0.0,499.0,bangalore,bangalore,bangalore,M,22,Cash,Yes,1,1,Friday,March
229,2022-04-16, 3 Layered Braided Water Hose Pipe ,EPISKEY®,Home and Decor,1.0,1046.67,0.0,1099.0,bangalore,bangalore,bangalore,M,22,Cash,Yes,1,1,Saturday,April
230,2022-04-20,Type.C Cable,CROSSVOLT,Electronics,1.0,189.52,0.0,199.0,bangalore,bangalore,bangalore,M,22,Cash,Yes,1,1,Wednesday,April
231,2022-04-24,Mouse ,Redgear,Electronics,1.0,253.38,0.0,299.0,bangalore,bangalore,bangalore,M,22,Cash,Yes,1,1,Sunday,April
232,2022-06-05,Razor Blades ,Gillette,Personal Hygiene,1.0,846.62,0.0,999.0,bangalore,bangalore,bangalore,M,22,Cash,Yes,1,1,Sunday,June
233,2022-10-05,Silicone Stretch Lids,UnequeTrend,Home and Decor,1.0,168.64,0.0,199.0,bangalore,bangalore,bangalore,M,22,Cash,Yes,1,1,Wednesday,October
234,2022-10-05, Keyboard Protector,iFyx,Electronics,1.0,326.27,0.0,385.0,bangalore,bangalore,bangalore,M,22,Cash,Yes,1,1,Wednesday,October
235,2022-10-05, Laptop Sleeve,Storin,Electronics,1.0,134.75,70.34,242.0,bangalore,bangalore,bangalore,M,22,Cash,Yes,1,1,Wednesday,October
236,2021-09-21,Webcam,HP,Electronics,1.0,1457.62,0.0,1720.0,bangalore,bangalore,bangalore,M,22,Cash,Yes,1,1,Tuesday,September
237,2022-09-30, shoes,AFROJACK,Clothing and Fashion,1.0,668.75,0.0,749.0,bangalore,bangalore,bangalore,F,22,Cash,Yes,1,1,Friday,September
238,2022-01-10,Hair Mask ,Pilgrim,Personal Hygiene,1.0,392.37,0.0,463.0,bangalore,bangalore,bangalore,F,22,Cash,Yes,1,1,Monday,January
239,2022-09-30, Dishwasher All in 1 Max Powerball Tablets ,Finish,Home and Decor,1.0,406.78,0.0,480.0,bangalore,bangalore,bangalore,F,22,Cash,Yes,1,1,Friday,September
240,2022-09-29,"Clickforsign Beware of Dog Sign for Walls, Doors and Gates
",Clickforsign,Home and Decor,1.0,295.76,0.0,349.0,bangalore,bangalore,bangalore,F,22,Cash,Yes,1,1,Thursday,September
241,2022-09-26,"Trousers
",ADDYVERO,Clothing and Fashion,1.0,313.34,0.0,329.0,bangalore,bangalore,bangalore,F,22,Cash,Yes,1,1,Monday,September
242,2019-10-08, Shoes,Nike,Clothing and Fashion,1.0,2368.64,0.0,2795.0,bangalore,bangalore,bangalore,M,22,Cash,No,1,1,Tuesday,October
243,2022-11-10, Back Case Cover,Hello,Electronics,1.0,126.27,0.0,149.0,bangalore,bangalore,bangalore,M,22,Cash,No,1,1,Thursday,November
244,2020-12-11,Shorts,hotfits,Clothing and Fashion,1.0,559.05,0.0,587.0,bangalore,bangalore,bangalore,M,22,Cash,No,1,1,Friday,December
245,2020-11-27,Spectacles ,Intellilens®,Clothing and Fashion,1.0,713.39,0.0,799.0,bangalore,bangalore,bangalore,M,22,Cash,No,1,1,Friday,November
246,2019-04-10,Sandals,Sparks,Clothing and Fashion,1.0,661.0,0.0,561.0,bangolore,bangolore,bangolore,M,20,Cash,No,1,1,Wednesday,April
247,2019-07-28,Steam Tables,Jain,Stationeries,9.0,45.0,40.0,405.0,bangolore,bangolore,bangolore,M,20,Cash,No,1,1,Sunday,July
248,2019-07-17,Fan,Cool zon,Electronics,1.0,695.0,38.0,729.0,purnea,purnea,purnea,M,45,UPI,No,3,3,Wednesday,July
249,2019-06-13,Earphone,Jbl,Others,1.0,422.88,33.9,448.0,purnea,purnea,purnea,F,22,Cash,No,3,3,Thursday,June
250,2019-05-04,Vaccum Flask,Milton,Stationeries,1.0,761.86,0.0,899.0,kota,kota,kota,F,24,Debit Card,No,3,3,Saturday,May
251,2019-02-04,Shoes,Lancer,Clothing and Fashion,1.0,446.66,38.1,509.0,gaya,gaya,gaya,M,41,Cash,No,3,3,Monday,February
252,2019-04-22,Theory of Machine,Kindle,Stationeries,1.0,399.0,0.0,399.0,kota,kota,kota,F,24,Debit Card,No,3,3,Monday,April
253,2020-09-27,Physiotherapy Massager,Caresmith,Electronics,1.0,668.75,0.0,749.0,purnea,purnea,purnea,M,48,Debit Card,No,3,3,Sunday,September
254,2020-09-17,Horlicks,Hindustan Uniliever,Food,1.0,627.12,0.0,740.0,purnea,purnea,purnea,F,29,Cash,No,3,3,Thursday,September
255,2020-07-08,Over flow Tank,Sensa Switch,Electronics,1.0,490.0,0.0,490.0,purnea,purnea,purnea,M,54,Cash,No,3,3,Wednesday,July
256,2020-08-24,Detergent,Rin,Personal Hygiene,1.0,722.0,40.0,643.0,bangolore,bangolore,bangolore,M,20,UPI,No,1,1,Monday,August
257,2020-08-22,Detergent,Rin,Personal Hygiene,1.0,451.69,0.0,454.0,purnea,purnea,purnea,F,48,UPI,No,3,3,Saturday,August
258,2020-08-22,Tea,Nikunj,Food,1.0,223.81,12.7,235.0,purnea,purnea,purnea,F,48,UPI,No,3,3,Saturday,August
259,2020-04-24,Oil,Dabur,Personal Hygiene,1.0,213.56,5.65,252.0,purnea,purnea,purnea,F,24,UPI,No,3,3,Friday,April
260,2020-04-24,Soap,Dettol,Personal Hygiene,3.0,90.68,5.64,321.0,purnea,purnea,purnea,F,24,UPI,No,3,3,Friday,April
261,2021-09-10,Slipper,Paragon,Clothing and Fashion,1.0,132.38,38.1,139.0,bangolore,bangolore,bangolore,M,20,UPI,No,1,1,Friday,September
262,2021-09-19,Soap,Dettol,Personal Hygiene,1.0,194.07,33.9,215.0,purnea,purnea,purnea,F,48,UPI,No,3,3,Sunday,September
263,2021-09-19,Detergent,More Light,Personal Hygiene,1.0,160.59,33.9,379.0,purnea,purnea,purnea,F,48,UPI,No,3,3,Sunday,September
264,2021-09-19,Oats,Saffola,Food,2.0,186.0,33.9,404.0,purnea,purnea,purnea,F,48,UPI,No,3,3,Sunday,September
265,2021-05-08,Saree,Anni,Clothing and Fashion,1.0,332.38,38.1,349.0,purnea,purnea,purnea,F,48,UPI,No,3,3,Saturday,May
266,2021-05-08,Saree,Bee M,Clothing and Fashion,1.0,465.71,38.1,489.0,purnea,purnea,purnea,F,48,UPI,No,3,3,Saturday,May
267,2021-05-08,Saree,Pisara,Clothing and Fashion,1.0,341.9,38.1,359.0,purnea,purnea,purnea,F,48,UPI,No,3,3,Saturday,May
268,2021-07-29,Saree,Womanista,Clothing and Fashion,1.0,608.57,38.1,639.0,purnea,purnea,purnea,F,48,Cash,No,3,3,Thursday,July
269,2021-07-29,Saree,Patisol,Clothing and Fashion,1.0,284.76,38.1,299.0,purnea,purnea,purnea,F,48,Cash,No,3,3,Thursday,July
270,2021-06-18,Cleaner,Asian Paints,Personal Hygiene,1.0,199.15,33.9,171.0,purnea,purnea,purnea,F,48,Cash,No,3,3,Friday,June
271,2021-06-18,Oats,Kellogg's,Food,1.0,247.62,38.1,260.0,purnea,purnea,purnea,F,48,Cash,No,3,3,Friday,June
272,2021-06-05,Maggi,Nestle,Food,1.0,116.07,35.71,130.0,purnea,purnea,purnea,M,22,Cash,No,3,3,Saturday,June
273,2021-06-05,Drink,Tang,Food,1.0,201.36,33.9,237.6,purnea,purnea,purnea,M,22,Cash,No,3,3,Saturday,June
274,2021-06-05,Horlicks,Hul,Food,1.0,607.63,33.9,717.0,purnea,purnea,purnea,M,22,Cash,No,3,3,Saturday,June
275,2019-08-01,Shoes,Stylivo,Clothing and Fashion,1.0,532.38,104.76,669.0,indore,indore,indore,M,19,Cash,No,2,2,Thursday,August
276,2019-08-01,Pendrive,Sandisk,Electronics,1.0,415.26,37.37,490.0,indore,indore,indore,M,19,Cash,No,2,2,Thursday,August
277,2019-01-25,Blanket,Little India,Clothing and Fashion,1.0,570.48,38.1,599.0,indore,indore,indore,M,19,Cash,No,2,2,Friday,January
278,2019-11-13,Thermodynamics,S chand,Stationeries,1.0,808.0,40.0,808.0,bangalore,bangalore,bangalore,M,19,Cash,No,1,1,Wednesday,November
279,2019-06-10,Earphone,Jbl,Electronics,1.0,422.88,33.9,499.0,bangalore,bangalore,bangalore,M,19,Cash,No,1,1,Monday,June
280,2019-09-29,Accessorycock,Yonex,Others,1.0,615.18,89.28,689.0,bangalore,bangalore,bangalore,M,19,Cash,No,1,1,Sunday,September
281,2019-09-29,Machine design,Kindle,Stationeries,1.0,650.0,0.0,650.0,bangalore,bangalore,bangalore,M,19,UPI,No,1,1,Sunday,September
282,2019-09-29,DTH ,Tatasky,Others,1.0,399.0,0.0,399.0,bangalore,bangalore,bangalore,M,19,UPI,No,1,1,Sunday,September
283,2019-01-08,Shoes,Nivia,Clothing and Fashion,1.0,812.38,20.31,853.0,bangalore,bangalore,bangalore,M,20,UPI,No,1,1,Tuesday,January
284,2019-01-08,Blanket,Warmland,Clothing and Fashion,1.0,199.0,0.0,199.0,bangalore,bangalore,bangalore,M,20,UPI,No,1,1,Tuesday,January
285,2019-07-31,Recharge,Idea,Others,1.0,35.0,0.0,35.0,indore,indore,indore,M,21,UPI,No,2,2,Wednesday,July
286,2019-07-15,Mobile,Nokia,Electronics,1.0,1199.0,0.0,1199.0,bangalore,bangalore,bangalore,M,21,UPI,No,1,1,Monday,July
287,2019-04-16,Watch,Mi ,Electronics,1.0,1100.84,33.9,1299.0,bangalore,bangalore,bangalore,M,21,UPI,No,1,1,Tuesday,April
288,2019-04-04,Earphone,Jbl,Electronics,1.0,719.5,33.9,799.0,bangalore,bangalore,bangalore,M,21,UPI,No,1,1,Thursday,April
289,2019-04-04,Notebook,Classmate,Stationeries,1.0,1000.0,0.0,1000.0,bangalore,bangalore,bangalore,M,21,UPI,No,1,1,Thursday,April
290,2019-05-03,Shoes,Restinfoot,Clothing and Fashion,1.0,449.0,40.0,489.0,bangalore,bangalore,bangalore,M,21,Cash,No,1,1,Friday,May
291,2019-02-22,Slipper,Sparx,Clothing and Fashion,1.0,229.52,12.69,241.0,bangalore,bangalore,bangalore,M,21,Cash,No,1,1,Friday,February
292,2019-02-22,Grip,Yonex,Sports and Fitness,1.0,59.32,11.3,70.0,bangalore,bangalore,bangalore,M,21,Cash,No,1,1,Friday,February
293,2019-09-01,Calculator,Casio,Electronics,1.0,664.4,33.9,784.0,bangalore,bangalore,bangalore,M,21,Cash,No,1,1,Sunday,September
294,2020-01-22,Earphone,Boat,Others,1.0,422.88,33.9,399.0,bangalore,bangalore,bangalore,M,21,UPI,No,1,1,Wednesday,January
295,2020-01-15,Cover,Station,Others,1.0,126.27,22.73,149.0,bangalore,bangalore,bangalore,M,21,UPI,No,1,1,Wednesday,January
296,2021-05-31,Toy,Buyboxee,Others,1.0,352.68,42.32,395.0,bangalore,bangalore,bangalore,M,21,Cash,No,1,1,Monday,May
297,2021-01-23,Speaker,Modernista,Electronics,1.0,2599.0,0.0,2599.0,bangalore,bangalore,bangalore,M,21,Cash,No,1,1,Saturday,January
298,2021-07-01,Headphone,Ptron,Electronics,1.0,677.12,33.9,799.0,bangalore,bangalore,bangalore,M,21,Cash,No,1,1,Thursday,July
299,2019-12-27,Cream,Lotus,Personal Hygiene,1.0,223.0,40.0,211.0,purnea,purnea,purnea,M,44,Cash,No,3,3,Friday,December
300,2019-12-26,Heater,Orpat,Electronics,1.0,1136.0,30.0,1185.0,purnea,purnea,purnea,M,44,Cash,No,3,3,Thursday,December
301,2019-12-21,Cleaner,Kitchenware,Personal Hygiene,1.0,219.49,0.0,259.0,purnea,purnea,purnea,M,43,Cash,No,3,3,Saturday,December
302,2019-02-18,Water,Tulip,Others,1.0,178.57,20.0,200.0,kota,kota,kota,M,22,Cash,No,3,3,Monday,February
303,2019-04-12,Powerbank,Flipkart,Others,1.0,723.73,45.0,854.0,bangalore,bangalore,bangalore,M,24,Cash,No,1,1,Friday,April
304,2019-09-11,Cable,Flipkart,Others,2.0,199.0,80.0,298.0,bangalore,bangalore,bangalore,M,21,UPI,No,1,1,Wednesday,September
305,2019-09-29,Sandals,Reebok,Clothing and Fashion,1.0,989.52,24.54,1039.0,bangalore,bangalore,bangalore,M,23,Debit Card,No,1,1,Sunday,September
306,2019-02-09,Shoes,Asian  ,Clothing and Fashion,1.0,391.43,19.57,411.0,khargone,khargone,khargone,M,21,UPI,No,3,3,Saturday,February
307,2019-01-09,Track Pant,Alan Jones,Clothing and Fashion,1.0,399.0,40.0,419.0,khargone,khargone,khargone,M,21,UPI,No,3,3,Wednesday,January
308,2019-08-20,Slipper,Svaar,Clothing and Fashion,1.0,138.1,0.0,145.0,bangalore,bangalore,bangalore,M,21,UPI,No,1,1,Tuesday,August
309,2019-07-30,Mollier Diagram,GKP,Stationeries,3.0,58.3,0.0,192.0,bangalore,bangalore,bangalore,M,21,Cash,No,1,1,Tuesday,July
310,2019-03-07,Mobile Cover,Flipkart,Others,1.0,151.7,13.57,179.0,bangalore,bangalore,bangalore,M,21,Cash,No,1,1,Thursday,March
311,2019-02-07,Shoes,Sparx,Clothing and Fashion,1.0,720.0,19.6,756.0,bangalore,bangalore,bangalore,M,21,UPI,No,1,1,Thursday,February
312,2019-05-16,Charger,Syska,Electronics,1.0,236.44,20.12,279.0,bangalore,bangalore,bangalore,M,21,UPI,No,1,1,Thursday,May
313,2019-07-05,Charger,Syska,Electronics,1.0,253.38,24.12,299.0,bangalore,bangalore,bangalore,M,21,UPI,No,1,1,Friday,July
314,2019-04-17,Mobile,Xiaomi,Electronics,1.0,12499.0,0.0,13999.0,bangalore,bangalore,bangalore,M,22,UPI,No,1,1,Wednesday,April
315,2019-04-16,Watch,Swadeshi,Others,2.0,189.52,12.7,398.0,bangalore,bangalore,bangalore,M,22,UPI,No,1,1,Tuesday,April
316,2019-04-16,Facewash,Beardhood,Clothing and Fashion,1.0,203.38,11.29,240.0,bangalore,bangalore,bangalore,M,22,UPI,No,1,1,Tuesday,April
317,2019-04-16,Watch,Goldenize,Others,1.0,157.63,55.08,251.0,banagalore,banagalore,banagalore,M,22,UPI,No,1,1,Tuesday,April
318,2019-03-04,Jeans,Editlook,Clothing and Fashion,1.0,634.75,25.42,779.0,bangalore,bangalore,bangalore,M,22,UPI,No,1,1,Monday,March
319,2019-03-04,Straightener,Shreeji,Electronics,1.0,338.14,16.95,399.0,bangalore,bangalore,bangalore,M,22,UPI,No,1,1,Monday,March
320,2019-03-04,Facewash,Garnier,Clothing and Fashion,1.0,120.34,16.94,142.0,bangalore,bangalore,bangalore,M,22,UPI,No,1,1,Monday,March
321,2019-09-01,Calculator,Casio,Electronics,2.0,664.4,16.94,1568.0,banagalore,banagalore,banagalore,M,22,UPI,No,1,1,Sunday,September
322,2021-02-11,Top wear,Alfa,Clothing and Fashion,1.0,377.14,0.0,396.0,mandsaur,mandsaur,mandsaur,F,21,UPI,No,3,3,Thursday,February
323,2021-02-11,Top wear,Crazyink,Clothing and Fashion,1.0,266.96,35.71,329.0,mandsaur,mandsaur,mandsaur,F,21,UPI,No,3,3,Thursday,February
324,2021-02-11,Top wear,Dhruvi,Clothing and Fashion,1.0,246.67,38.1,259.0,mandsaur,mandsaur,mandsaur,F,21,UPI,No,3,3,Thursday,February
325,2019-12-14,Watch,V2A,Others,1.0,415.25,33.9,530.0,bhubaneshwar,bhubaneshwar,bhubaneshwar,M,30,Debit Card,No,2,2,Saturday,December
